,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,permanently closed,outdoor_seating
33,versa-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.75183, 'longitude': -73.99099}",(646) 850-2850,433.6880078751483,1s0SM5zh7QEMlqjIM7XYpQ,https://s3-media3.fl.yelpcdn.com/bphoto/nAJZFv-zn3G1Wv3iWTcFJQ/o.jpg,False,"{'address1': '218 W 35th St', 'address2': 'Fl 5', 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['218 W 35th St', 'Fl 5', 'New York, NY 10001']}",VERSA,+16468502850,,4.0,155,[],https://www.yelp.com/biz/versa-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
1,ikebana-zen-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}, {'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.765644, 'longitude': -73.9879068}",(917) 388-2268,32.91984677068318,GrYs4dj4mseJ4ctu4KhR9Q,https://s3-media1.fl.yelpcdn.com/bphoto/aNzD8vmeQXbz8UXoejMohA/o.jpg,False,"{'address1': '401 W 53rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['401 W 53rd St', 'New York, NY 10019']}",Ikebana-Zen,+19173882268,,4.5,36,['restaurant_reservation'],https://www.yelp.com/biz/ikebana-zen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
10,alfies-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'beer_and_wine', 'title': 'Beer, Wine & Spirits'}]","{'latitude': 40.765437, 'longitude': -73.987278}",(212) 757-2390,90.40965454485834,tOn-wEQ06ScrgeU5Ljw7Gw,https://s3-media3.fl.yelpcdn.com/bphoto/elq8pQW9zl3k_fYpkGFYzQ/o.jpg,False,"{'address1': '800 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['800 9th Ave', 'New York, NY 10019']}",Alfie's,+12127572390,$$,4.0,529,"['delivery', 'pickup']",https://www.yelp.com/biz/alfies-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
12,la-bergamote-new-york-2,"[{'alias': 'french', 'title': 'French'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7663868, 'longitude': -73.9915846}",(212) 586-2429,295.0358343118929,ndd1BQLqFINytM4kbkCjgQ,https://s3-media1.fl.yelpcdn.com/bphoto/S9a4QlD8Qi4Ow8QDRgPMww/o.jpg,False,"{'address1': '515 W 52nd St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['515 W 52nd St', 'New York, NY 10019']}",La Bergamote,+12125862429,$$,4.0,373,"['delivery', 'pickup']",https://www.yelp.com/biz/la-bergamote-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
13,the-halal-guys-new-york-2,"[{'alias': 'foodstands', 'title': 'Food Stands'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 40.76477, 'longitude': -73.98614}",(347) 527-1505,344.07290243768125,xEnNFXtMLDF5kZDxfaCJgA,https://s3-media1.fl.yelpcdn.com/bphoto/24lb-VP2zVySsY9cq45ETw/o.jpg,False,"{'address1': 'W 53rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['W 53rd St', 'New York, NY 10019']}",The Halal Guys,+13475271505,$,4.0,9512,"['delivery', 'pickup']",https://www.yelp.com/biz/the-halal-guys-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
15,ippudo-westside-new-york,"[{'alias': 'ramen', 'title': 'Ramen'}]","{'latitude': 40.76344, 'longitude': -73.98661}",(212) 974-2500,285.7844998374534,TN4RnyqHMSupRFot4Q-_EA,https://s3-media4.fl.yelpcdn.com/bphoto/uQX2gw-z0e3S2Qmt0ZFghA/o.jpg,False,"{'address1': '321 W 51st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['321 W 51st St', 'New York, NY 10019']}",Ippudo Westside,+12129742500,$$,4.0,3693,"['delivery', 'pickup']",https://www.yelp.com/biz/ippudo-westside-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
16,tanner-smiths-new-york-2,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'speakeasies', 'title': 'Speakeasies'}]","{'latitude': 40.76442, 'longitude': -73.98169}",(646) 590-2034,579.3242895973509,z5hRX3iJ5Ty_S38iG_WY3Q,https://s3-media2.fl.yelpcdn.com/bphoto/PN_BcUZc15I9PuT2bF_mjw/o.jpg,False,"{'address1': '204 W 55th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['204 W 55th St', 'New York, NY 10019']}",Tanner Smiths,+16465902034,$$,4.5,1758,"['delivery', 'pickup']",https://www.yelp.com/biz/tanner-smiths-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
18,kashkaval-garden-new-york,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'fondue', 'title': 'Fondue'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]","{'latitude': 40.766758, 'longitude': -73.986144}",(212) 245-1758,214.17216553386416,TAANt0fPbfHqVP5LyMBioA,https://s3-media1.fl.yelpcdn.com/bphoto/ZGXmK__f4Q1avXkdQcLF0w/o.jpg,False,"{'address1': '852 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['852 9th Ave', 'New York, NY 10019']}",Kashkaval Garden,+12122451758,$$,4.0,576,['delivery'],https://www.yelp.com/biz/kashkaval-garden-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
20,pure-thai-cookhouse-new-york,"[{'alias': 'thai', 'title': 'Thai'}, {'alias': 'noodles', 'title': 'Noodles'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 40.764291, 'longitude': -73.988159}",(212) 581-0999,159.1006723325169,MhceeLrM2_3mcKw5EGLY6A,https://s3-media2.fl.yelpcdn.com/bphoto/QFYS-7MPGlOjUUy_2TkwLw/o.jpg,False,"{'address1': '766 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['766 9th Ave', 'New York, NY 10019']}",Pure Thai Cookhouse,+12125810999,$$,4.0,2549,"['delivery', 'pickup']",https://www.yelp.com/biz/pure-thai-cookhouse-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
22,the-meatball-shop-new-york-11,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'salad', 'title': 'Salad'}]","{'latitude': 40.7651804928198, 'longitude': -73.9874866666706}",(212) 230-5860,90.01016911009215,VgIiCZoUnujSMZATByk77Q,https://s3-media3.fl.yelpcdn.com/bphoto/hD59qPZaeYfgfiKndEaamg/o.jpg,False,"{'address1': '798 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['798 9th Ave', 'New York, NY 10019']}",The Meatball Shop,+12122305860,$$,4.0,382,"['delivery', 'pickup']",https://www.yelp.com/biz/the-meatball-shop-new-york-11?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
23,kilo-new-york,"[{'alias': 'tapas', 'title': 'Tapas Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'modern_european', 'title': 'Modern European'}]","{'latitude': 40.767137, 'longitude': -73.9866739}",(212) 707-8770,208.04970556385564,34-HPDO5GxVlVl4pZ-Bg3w,https://s3-media2.fl.yelpcdn.com/bphoto/y7DMxYG79Fv8_nu84fqRcQ/o.jpg,False,"{'address1': '857 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['857 9th Ave', 'New York, NY 10019']}",Kilo,+12127078770,$$,4.0,451,"['pickup', 'delivery', 'restaurant_reservation']",https://www.yelp.com/biz/kilo-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
24,taboon-new-york,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 40.7661052157931, 'longitude': -73.9909893717713}",(212) 713-0271,231.7700047228971,XK8DnTYgZGoZKuihH4_cpg,https://s3-media2.fl.yelpcdn.com/bphoto/ZFaojgDE4fzUwi-6ZyWK4w/o.jpg,False,"{'address1': '773 10th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['773 10th Ave', 'New York, NY 10019']}",Taboon,+12127130271,$$$,4.0,664,"['delivery', 'pickup']",https://www.yelp.com/biz/taboon-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
27,k-rico-steakhouse-new-york,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.764345, 'longitude': -73.98798}",(212) 757-9393,153.07779665637315,sGqKDtizXj3tg9jnAc9FeQ,https://s3-media3.fl.yelpcdn.com/bphoto/nVCCk35KQi0AGVxVt_h5Fg/o.jpg,False,"{'address1': '772 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['772 9th Ave', 'New York, NY 10019']}",K Rico Steakhouse,+12127579393,$$$,4.5,612,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/k-rico-steakhouse-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
30,torishin-new-york-3,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.76496, 'longitude': -73.98721}",(212) 757-0108,122.63609780490498,4Jp0wdJXLpmgCwWv6o6YEQ,https://s3-media4.fl.yelpcdn.com/bphoto/WJj52YFgXK_3Mmf0jmmGiw/o.jpg,False,"{'address1': '362 W 53rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['362 W 53rd St', 'New York, NY 10019']}",Torishin,+12127570108,$$$$,4.0,300,"['delivery', 'pickup']",https://www.yelp.com/biz/torishin-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
33,tacuba-hells-kitchen-new-york,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]","{'latitude': 40.76545, 'longitude': -73.98729}",(212) 245-4500,96.2555980721764,ihzI-4yGesoQuAoIocao8g,https://s3-media3.fl.yelpcdn.com/bphoto/oUrPrriaRFBhY2iKqk2OkQ/o.jpg,False,"{'address1': '802 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['802 9th Ave', 'New York, NY 10019']}",Tacuba Hell's Kitchen,+12122454500,$$,4.0,683,"['delivery', 'pickup']",https://www.yelp.com/biz/tacuba-hells-kitchen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
34,uogashi-new-york-3,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.76326, 'longitude': -73.98671}",(646) 678-3008,295.8394815549497,tyyqm0ftkoKQxednWNh0Tg,https://s3-media4.fl.yelpcdn.com/bphoto/IasVHdBIxf6t2Gi-DMoaTw/o.jpg,False,"{'address1': '318 West 51st St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['318 West 51st St', 'New York, NY 10019']}",UOGASHI,+16466783008,,4.5,76,['restaurant_reservation'],https://www.yelp.com/biz/uogashi-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
0,the-honey-well-new-york,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.82849, 'longitude': -73.94862}",,305.8586349552245,2iW5TU4W0BN8LYBzVmO9Qw,https://s3-media2.fl.yelpcdn.com/bphoto/DqxDSoJzyrTbSM4tQv_uDQ/o.jpg,False,"{'address1': '3604 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3604 Broadway', 'New York, NY 10031']}",The Honey Well,,$$,4.5,207,"['delivery', 'restaurant_reservation', 'pickup']",https://www.yelp.com/biz/the-honey-well-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
1,wats-on-your-plate-new-york-2,"[{'alias': 'caribbean', 'title': 'Caribbean'}]","{'latitude': 40.82576, 'longitude': -73.94846}",(212) 234-4411,73.13511919962662,kdofxNdF_5Hcmhs5EgX8Zw,https://s3-media2.fl.yelpcdn.com/bphoto/Ag11z030xTXDvIWl2utvyQ/o.jpg,False,"{'address1': '513 W 145th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['513 W 145th St', 'New York, NY 10031']}",Wat's On Your Plate,+12122344411,$,4.0,68,[],https://www.yelp.com/biz/wats-on-your-plate-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
2,harlem-public-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.828717774457, 'longitude': -73.9484412254424}",(212) 939-9404,337.0537209125883,zWem2SAbFc7lIYR2y9DE0g,https://s3-media2.fl.yelpcdn.com/bphoto/qcYD7KI9sC6gdunBfURA7Q/o.jpg,False,"{'address1': '3612 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3612 Broadway', 'New York, NY 10031']}",Harlem Public,+12129399404,$$,4.0,974,"['delivery', 'pickup']",https://www.yelp.com/biz/harlem-public-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
3,chopped-parsley-new-york,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.82593, 'longitude': -73.94742}",(917) 675-6666,157.49380665694497,g9IFea9brBr8j8awcdOBOw,https://s3-media1.fl.yelpcdn.com/bphoto/lsnedeKOMR27COQzPe0F6A/o.jpg,False,"{'address1': '500 W 146th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['500 W 146th St', 'New York, NY 10031']}",Chopped Parsley,+19176756666,$$,4.5,127,[],https://www.yelp.com/biz/chopped-parsley-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
4,the-handpulled-noodle-new-york,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.828384, 'longitude': -73.948674}",(917) 262-0213,296.75662872131244,NebgteFykeM1gwiVgPcCHw,https://s3-media2.fl.yelpcdn.com/bphoto/zk3hE3qrROv4_UAekmmzlQ/o.jpg,False,"{'address1': '3600 Broadway', 'address2': 'Ste 3', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3600 Broadway', 'Ste 3', 'New York, NY 10031']}",The Handpulled Noodle,+19172620213,$$,4.0,746,"['delivery', 'pickup']",https://www.yelp.com/biz/the-handpulled-noodle-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
5,river-thai-new-york-2,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 40.82685, 'longitude': -73.94666}",(646) 490-8290,246.7590741808479,pcVlzw0Id0MvP8MJYMRgJg,https://s3-media4.fl.yelpcdn.com/bphoto/dkVxNF6X2SHMeuWCr6Djkw/o.jpg,False,"{'address1': '1766 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['1766 Amsterdam Ave', 'New York, NY 10031']}",River Thai,+16464908290,,4.5,63,"['delivery', 'pickup']",https://www.yelp.com/biz/river-thai-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
6,the-grange-bar-and-eatery-new-york,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.8225233274899, 'longitude': -73.949358447155}",(212) 491-1635,359.9237193290613,45hQHMdFxw0mh7ZTU--cDQ,https://s3-media2.fl.yelpcdn.com/bphoto/8FMkk4ijuGkEPJ5cOX2zCg/o.jpg,False,"{'address1': '1635 Amsterdam Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['1635 Amsterdam Ave', 'New York, NY 10031']}",The Grange Bar and Eatery,+12124911635,$$,4.0,847,"['delivery', 'pickup']",https://www.yelp.com/biz/the-grange-bar-and-eatery-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
7,lyn-genet-s-kitchen-new-york,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'comfortfood', 'title': 'Comfort Food'}, {'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 40.824427, 'longitude': -73.9523121}",(646) 590-0554,292.3069866317711,wSQyTqpN3mjRZTilbEXGSA,https://s3-media4.fl.yelpcdn.com/bphoto/e1WBDi64e5f-ZgVYz0tfhA/o.jpg,False,"{'address1': '3473 Broadway', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3473 Broadway', 'New York, NY 10031']}",Lyn-Genet’s Kitchen,+16465900554,$$,4.5,63,"['delivery', 'pickup']",https://www.yelp.com/biz/lyn-genet-s-kitchen-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
8,sugar-cafe-new-york-2,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'seafood', 'title': 'Seafood'}]","{'latitude': 40.82523, 'longitude': -73.94798}",(347) 606-6034,123.81139677873523,kfbty0IZqi1wELyJS6RO7A,https://s3-media3.fl.yelpcdn.com/bphoto/Vhv3M318lmrXcbdWPH1_1g/o.jpg,False,"{'address1': '500 145th St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['500 145th St', 'New York, NY 10031']}",Sugar Cafe,+13476066034,$,4.5,10,[],https://www.yelp.com/biz/sugar-cafe-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
9,cocina-consuelo-new-york-2,"[{'alias': 'tacos', 'title': 'Tacos'}]","{'latitude': 40.826876, 'longitude': -73.94674}",(646) 250-7172,246.7590741808479,HvdQVxpWHU9mmH0I_gtdKA,https://s3-media3.fl.yelpcdn.com/bphoto/xARuxSESFUGLhVVKvusClA/o.jpg,False,"{'address1': '1766 Amsterdam Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['1766 Amsterdam Ave', 'New York, NY 10031']}",Cocina Consuelo,+16462507172,,5.0,18,[],https://www.yelp.com/biz/cocina-consuelo-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
10,l-artista-italian-kitchen-and-bar-new-york,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 40.824373, 'longitude': -73.948669}",(646) 858-0312,163.61369201423796,Z6WOPnG83sgn65SmeyGqAw,https://s3-media2.fl.yelpcdn.com/bphoto/ZVv62O2qvimKgV3qyXfhCw/o.jpg,False,"{'address1': '142 Hamilton Pl', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['142 Hamilton Pl', 'New York, NY 10031']}",L'Artista Italian Kitchen & Bar,+16468580312,,4.0,15,"['delivery', 'pickup']",https://www.yelp.com/biz/l-artista-italian-kitchen-and-bar-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
11,trufa-restaurant-new-york,"[{'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.82315, 'longitude': -73.95318}",(646) 522-4142,437.88236174907126,BnSeJ9yRfJ09RoQ0euR34A,https://s3-media4.fl.yelpcdn.com/bphoto/odhwgvH2S0mxy4FuR_tnGw/o.jpg,False,"{'address1': '3431 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3431 Broadway', 'New York, NY 10031']}",Trufa Restaurant,+16465224142,$$,4.0,313,"['delivery', 'pickup']",https://www.yelp.com/biz/trufa-restaurant-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
12,the-edge-harlem-new-york,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.8199158, 'longitude': -73.9460373}",(212) 939-9688,710.0385929560194,ej_pg-wc-ZtexQKPPiQ_5w,https://s3-media2.fl.yelpcdn.com/bphoto/WZBo8DAj3BjR2y4MmyMf9A/o.jpg,False,"{'address1': '101 Edgecombe Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10030', 'country': 'US', 'state': 'NY', 'display_address': ['101 Edgecombe Ave', 'New York, NY 10030']}",The Edge Harlem,+12129399688,$$,4.0,623,"['delivery', 'pickup']",https://www.yelp.com/biz/the-edge-harlem-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,0
13,hamiltons-cafe-restaurant-new-york-2,"[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.8273399113877, 'longitude': -73.9494765934278}",(646) 964-4112,176.17804013925277,LJ0y9Kkfpo8RCVYSQIseIw,https://s3-media4.fl.yelpcdn.com/bphoto/p5u09YZB1Brf9S-pfz1WQA/o.jpg,False,"{'address1': '3570 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3570 Broadway', 'New York, NY 10031']}",Hamilton's Cafe Restaurant,+16469644112,$$,4.0,213,"['delivery', 'pickup']",https://www.yelp.com/biz/hamiltons-cafe-restaurant-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,0,1
