,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,permanently closed,outdoor_seating
0,ghost-donkey-new-york,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.72524, 'longitude': -73.99271}",(212) 254-0350,3385.898148375149,QP77bL34-vftZFZZC2N7sQ,https://s3-media3.fl.yelpcdn.com/bphoto/DbTTjeoVGKjinrEl5u6ZTg/o.jpg,False,"{'address1': '4 Bleecker St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['4 Bleecker St', 'New York, NY 10012']}",Ghost Donkey,+12122540350,$$,3.5,153,[],https://www.yelp.com/biz/ghost-donkey-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,rosa-mexicano-new-york-3,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 40.7382, 'longitude': -73.99083}",(212) 533-3350,4745.628087543172,dYWjNK07igws9jFNgQmhng,https://s3-media1.fl.yelpcdn.com/bphoto/MPdw9iIOr2Q9b4kKQa4ZYw/o.jpg,False,"{'address1': '9 E 18th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['9 E 18th St', 'New York, NY 10003']}",Rosa Mexicano,+12125333350,$$,3.5,1467,"['pickup', 'delivery']",https://www.yelp.com/biz/rosa-mexicano-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,hakkasan-new-york-4,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 40.758619, 'longitude': -73.989961}",(212) 776-1818,6959.3598342560745,rEbwps11tIERRkwQrIXQog,https://s3-media2.fl.yelpcdn.com/bphoto/21OIfryxi74y3a8g824XAQ/o.jpg,True,"{'address1': '311 W 43rd St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['311 W 43rd St', 'New York, NY 10036']}",Hakkasan,+12127761818,$$$,3.5,920,[],https://www.yelp.com/biz/hakkasan-new-york-4?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,bubbys-tribeca-new-york,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.7198118, 'longitude': -74.0083092}",(212) 219-0666,3564.6111239412066,Vs-3byrsBYwd_Cnfl0CyFw,https://s3-media4.fl.yelpcdn.com/bphoto/0arpohu3IpvXrIA7DJNA5Q/o.jpg,False,"{'address1': '120 Hudson St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10013', 'country': 'US', 'state': 'NY', 'display_address': ['120 Hudson St', 'New York, NY 10013']}",Bubby's Tribeca,+12122190666,$$,3.5,1413,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/bubbys-tribeca-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,1
0,speedy-romeo-brooklyn,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.6875154792236, 'longitude': -73.959874469611}",(718) 230-0061,1914.1994515530714,zHtCLIChaKxqFXfMZQHkMQ,https://s3-media1.fl.yelpcdn.com/bphoto/JrEiMSYrTkU7zyZ0kCDFjg/o.jpg,False,"{'address1': '376 Classon Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['376 Classon Ave', 'Brooklyn, NY 11238']}",Speedy Romeo,+17182300061,$$,4.0,592,"['delivery', 'pickup']",https://www.yelp.com/biz/speedy-romeo-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,saxon-parole-new-york-3,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.725178, 'longitude': -73.9925391}",(212) 254-0350,3374.6086926665316,7y7E2wavr-HBwEmq2snMLw,https://s3-media1.fl.yelpcdn.com/bphoto/mwaN7SurmKTr8jGGl7Tgiw/o.jpg,True,"{'address1': '316 Bowery', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10012', 'country': 'US', 'state': 'NY', 'display_address': ['316 Bowery', 'New York, NY 10012']}",Saxon + Parole,+12122540350,$$,4.0,775,[],https://www.yelp.com/biz/saxon-parole-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,minnies-new-york,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 40.72045, 'longitude': -73.98448}",(646) 726-4245,2692.354670454455,2A2DCuV8cuoUoT3Kt2XTcg,https://s3-media3.fl.yelpcdn.com/bphoto/9vUF6iPQzDMUDDAPlGIxMQ/o.jpg,True,"{'address1': '29 Clinton St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['29 Clinton St', 'New York, NY 10002']}",Minnie's,+16467264245,$$,4.0,129,[],https://www.yelp.com/biz/minnies-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,the-fat-radish-new-york,"[{'alias': 'british', 'title': 'British'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.715279, 'longitude': -73.991947}",(212) 300-4053,2342.264404038233,8fn5gUBncPJifhsEKmAejQ,https://s3-media3.fl.yelpcdn.com/bphoto/ivhHcqln-rq8-EDL9Gv-hw/o.jpg,True,"{'address1': '17 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['17 Orchard St', 'New York, NY 10002']}",The Fat Radish,+12123004053,$$$,3.5,543,"['delivery', 'pickup']",https://www.yelp.com/biz/the-fat-radish-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,jewel-bako-new-york,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 40.72699, 'longitude': -73.98922}",(212) 979-1012,3489.886778058842,juoHZs-uMmqW4gQ1iISvxA,https://s3-media1.fl.yelpcdn.com/bphoto/Y2da5r9xxG1zQZ4gEU7Spw/o.jpg,True,"{'address1': '239 E 5th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['239 E 5th St', 'New York, NY 10003']}",Jewel Bako,+12129791012,$$$$,3.5,541,[],https://www.yelp.com/biz/jewel-bako-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,ice-and-vice-new-york-6,"[{'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'fooddeliveryservices', 'title': 'Food Delivery Services'}]","{'latitude': 40.7142842719948, 'longitude': -73.9868737828033}",(646) 678-3687,2073.9126887602033,HaRZCA7LK8BzG0buH2SaZA,https://s3-media3.fl.yelpcdn.com/bphoto/QuMIX_rciNwD-8jX3-16xQ/o.jpg,True,"{'address1': '221 E Broadway', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['221 E Broadway', 'New York, NY 10002']}",Ice & Vice,+16466783687,$$,4.5,747,[],https://www.yelp.com/biz/ice-and-vice-new-york-6?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,nitecap-new-york,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 40.719125, 'longitude': -73.985732}",,2568.3111699374654,iM3zYjjmnJ06VVmxvTo9eQ,https://s3-media1.fl.yelpcdn.com/bphoto/ebbPQuhqhshVZXPynSJfIw/o.jpg,True,"{'address1': '151 Rivington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['151 Rivington St', 'New York, NY 10002']}",Nitecap,,$$,4.0,341,[],https://www.yelp.com/biz/nitecap-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,mission-brooklyn-brooklyn,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'noodles', 'title': 'Noodles'}]","{'latitude': 40.70933, 'longitude': -73.92315}",(718) 628-3731,4926.010046463159,IoAUbSudW1Mds5_XY_01Rg,https://s3-media1.fl.yelpcdn.com/bphoto/cd4EKoRiz6qFE6Wf4xv3yQ/o.jpg,False,"{'address1': '599 Johnson Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['599 Johnson Ave', 'Brooklyn, NY 11237']}",Mission - Brooklyn,+17186283731,$$,3.5,73,"['pickup', 'delivery']",https://www.yelp.com/biz/mission-brooklyn-brooklyn?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,1
0,mezetto-new-york,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7228863781236, 'longitude': -73.9889362576721}",(212) 933-4587,3039.784434474345,B8uEWQoTILlTNajCmJVOcQ,https://s3-media2.fl.yelpcdn.com/bphoto/3jOCQmwNS8-UuMiYK7PPUA/o.jpg,True,"{'address1': '161 E Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['161 E Houston St', 'New York, NY 10002']}",Mezetto,+12129334587,$$,4.0,599,"['delivery', 'pickup']",https://www.yelp.com/biz/mezetto-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,los-feliz-new-york,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]","{'latitude': 40.71938, 'longitude': -73.98882}",(212) 228-8383,2669.6787918358555,wtQHeGI3L04xCJ5jODsRlg,https://s3-media1.fl.yelpcdn.com/bphoto/VGQUIQSaC6Z6EPbsFz5FwA/o.jpg,True,"{'address1': '109 Ludlow St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['109 Ludlow St', 'New York, NY 10002']}",Los Feliz,+12122288383,$$,3.0,462,[],https://www.yelp.com/biz/los-feliz-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,an-choi-new-york,"[{'alias': 'vietnamese', 'title': 'Vietnamese'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.71798, 'longitude': -73.99042}",(212) 226-3700,2560.8884543576787,daM8zsje7jdjE6vqEorhig,https://s3-media4.fl.yelpcdn.com/bphoto/wF1oUDA27Q4QTLK5mWGUHA/o.jpg,True,"{'address1': '85 Orchard St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['85 Orchard St', 'New York, NY 10002']}",An Choi,+12122263700,$$,3.5,499,"['delivery', 'pickup']",https://www.yelp.com/biz/an-choi-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,gaia-italian-café-new-york,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 40.721653, 'longitude': -73.985346}",(646) 350-3977,2837.356372828667,jdNdy-MwBtnXoBGC_JVvwQ,https://s3-media4.fl.yelpcdn.com/bphoto/djyIreLliLG2RGZHmL5Ziw/o.jpg,True,"{'address1': '251 E Houston St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['251 E Houston St', 'New York, NY 10002']}",Gaia Italian Café,+16463503977,$,4.0,987,[],https://www.yelp.com/biz/gaia-italian-caf%C3%A9-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,café-medi-new-york,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]","{'latitude': 40.7199, 'longitude': -73.98803}",(212) 796-8040,2699.144127715156,bgxUUa_oI67p-eb2-oAKDA,https://s3-media1.fl.yelpcdn.com/bphoto/aBuCHcUUMfVj8mFt7k2P7w/o.jpg,False,"{'address1': '107 Rivington St', 'address2': None, 'address3': None, 'city': 'New York', 'zip_code': '10002', 'country': 'US', 'state': 'NY', 'display_address': ['107 Rivington St', 'New York, NY 10002']}",CAFÉ MEDI,+12127968040,$$,3.5,257,[],https://www.yelp.com/biz/caf%C3%A9-medi-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,corner-bistro-new-york,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 40.73805, 'longitude': -74.00377}",(212) 242-9502,5049.232416006227,8XLhXJcJ2XbQ8dTBY9YyQg,https://s3-media2.fl.yelpcdn.com/bphoto/Oaq5e59H8EJE3N7HWuQZdA/o.jpg,False,"{'address1': '331 W 4th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10014', 'country': 'US', 'state': 'NY', 'display_address': ['331 W 4th St', 'New York, NY 10014']}",Corner Bistro,+12122429502,$$,3.5,1513,"['delivery', 'pickup']",https://www.yelp.com/biz/corner-bistro-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,lic-market-long-island-city,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 40.747467, 'longitude': -73.945524}",(718) 361-0013,6331.009048047721,YgQ1AVY9JLSMjSRX3Hzj1g,https://s3-media3.fl.yelpcdn.com/bphoto/NpN3h3tuWSBqa89EbAnyJg/o.jpg,True,"{'address1': '21-52 44th Dr', 'address2': '', 'address3': '', 'city': 'Long Island City', 'zip_code': '11101', 'country': 'US', 'state': 'NY', 'display_address': ['21-52 44th Dr', 'Long Island City, NY 11101']}",LIC Market,+17183610013,$$,4.0,785,"['pickup', 'delivery']",https://www.yelp.com/biz/lic-market-long-island-city?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,cajunsea-and-oyster-bar-new-york-4,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.7483352, 'longitude': -73.9867701}",(212) 564-7333,5772.856008240555,v0DwpyNrKeS2ZhfMjVu8lg,https://s3-media3.fl.yelpcdn.com/bphoto/xX54ADmouY7NpYWKjJQyDA/o.jpg,True,"{'address1': '32 W 33rd St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['32 W 33rd St', 'New York, NY 10001']}",CajunSea & Oyster Bar,+12125647333,$$,4.0,1238,"['pickup', 'delivery']",https://www.yelp.com/biz/cajunsea-and-oyster-bar-new-york-4?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,tak-room-new-york,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 40.7491302490234, 'longitude': -73.9923629760742}",(929) 450-4050,6582.078198063998,FBB7VTxx3gwsXwEUNRt6lg,https://s3-media4.fl.yelpcdn.com/bphoto/AbZ1716UZgL1hzTjplBerg/o.jpg,True,"{'address1': '20 Hudson Yards', 'address2': 'Fl 5', 'address3': None, 'city': 'New York', 'zip_code': '10001', 'country': 'US', 'state': 'NY', 'display_address': ['20 Hudson Yards', 'Fl 5', 'New York, NY 10001']}",TAK Room,+19294504050,$$$,4.0,112,[],https://www.yelp.com/biz/tak-room-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,9th-avenue-saloon-new-york,"[{'alias': 'gaybars', 'title': 'Gay Bars'}]","{'latitude': 40.76074, 'longitude': -73.99062}",,7202.589365219703,xoNpXqyhBjGCy2H4o3kP0g,https://s3-media2.fl.yelpcdn.com/bphoto/x6q6Yjl8SqMUD-DZTaoJTQ/o.jpg,True,"{'address1': '656 9th Ave', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['656 9th Ave', 'New York, NY 10036']}",9th Avenue Saloon,,$,3.5,89,[],https://www.yelp.com/biz/9th-avenue-saloon-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,taladwat-new-york,"[{'alias': 'thai', 'title': 'Thai'}]","{'latitude': 40.76262, 'longitude': -73.98936}",(646) 823-9815,7389.493877303979,lYIZYnnEpjbWu7ZM-SuCkQ,https://s3-media4.fl.yelpcdn.com/bphoto/P3ymIZHTNN6FgsQmZRVJaQ/o.jpg,True,"{'address1': '714 9th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['714 9th Ave', 'New York, NY 10019']}",Taladwat,+16468239815,$$,4.5,259,"['pickup', 'delivery']",https://www.yelp.com/biz/taladwat-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,lansdowne-road-new-york-2,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 40.76072, 'longitude': -73.99509}",(212) 239-8020,7259.695866572853,kIC6kmSaYSJqrY_QTvp-Bw,https://s3-media2.fl.yelpcdn.com/bphoto/ve7IbVenqZMJWWKqFbzDRw/o.jpg,True,"{'address1': '599 10th Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10036', 'country': 'US', 'state': 'NY', 'display_address': ['599 10th Ave', 'New York, NY 10036']}",Lansdowne Road,+12122398020,$$,4.0,440,[],https://www.yelp.com/biz/lansdowne-road-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,cakes-n-shapes-new-york,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'cupcakes', 'title': 'Cupcakes'}]","{'latitude': 40.7650581, 'longitude': -73.991076}",(212) 629-5512,7678.392360106814,YptGDS83-uBOgzU2mOb53Q,https://s3-media2.fl.yelpcdn.com/bphoto/XjvgYSsajJG0KPQ8dlyV-A/o.jpg,True,"{'address1': '466 W 51st St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10019', 'country': 'US', 'state': 'NY', 'display_address': ['466 W 51st St', 'New York, NY 10019']}",Cakes N' Shapes,+12126295512,$$,4.5,58,[],https://www.yelp.com/biz/cakes-n-shapes-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,barbacon-union-square-new-york-2,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 40.73324, 'longitude': -73.9896}",(212) 477-0104,4165.114956739361,G-J99nXShLckBGZkQnzhEA,https://s3-media3.fl.yelpcdn.com/bphoto/rlN5R4Eql2tNQ98O1x10zA/o.jpg,False,"{'address1': '127 4th Ave', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10003', 'country': 'US', 'state': 'NY', 'display_address': ['127 4th Ave', 'New York, NY 10003']}",BarBacon Union Square,+12124770104,$$,4.0,147,"['pickup', 'delivery']",https://www.yelp.com/biz/barbacon-union-square-new-york-2?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,anchor-wine-bar-new-york-3,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 40.825262, 'longitude': -73.950946}",(212) 234-3084,14506.56988388707,TsO4cjFld0Plznpimtn8uw,https://s3-media4.fl.yelpcdn.com/bphoto/EUec7a2v8Vq04SPQwaOHrw/o.jpg,True,"{'address1': '3508 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['3508 Broadway', 'New York, NY 10031']}",Anchor Wine Bar,+12122343084,$$,4.0,286,"['delivery', 'pickup']",https://www.yelp.com/biz/anchor-wine-bar-new-york-3?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,little-bean-coffee-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 40.7988014221191, 'longitude': -73.9528274536133}",(646) 896-1168,11586.353717877406,QDSUr46BlJP2_vhUI5nZtg,https://s3-media4.fl.yelpcdn.com/bphoto/Ohwh7lWQIQ0rc7RbIPW-hw/o.jpg,True,"{'address1': '111 Central Park N', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['111 Central Park N', 'New York, NY 10026']}",Little Bean Coffee,+16468961168,$$,4.5,90,[],https://www.yelp.com/biz/little-bean-coffee-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,shuteye-coffee-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'coffeeroasteries', 'title': 'Coffee Roasteries'}]","{'latitude': 40.80295, 'longitude': -73.95116}",(646) 596-9622,12061.275566118667,K8jxwX2nxPC5Smq6A0MFnw,https://s3-media3.fl.yelpcdn.com/bphoto/OzDh5aKdmnQjhsdB0h0hFQ/o.jpg,True,"{'address1': '137 W 116th St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['137 W 116th St', 'New York, NY 10026']}",Shuteye Coffee,+16465969622,$,5.0,65,[],https://www.yelp.com/biz/shuteye-coffee-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,double-dutch-espresso-new-york,"[{'alias': 'bagels', 'title': 'Bagels'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'internetcafe', 'title': 'Internet Cafes'}]","{'latitude': 40.805824, 'longitude': -73.953964}",(646) 429-8834,12333.411219806063,-AixNVwQogQlGjWKttuw5w,https://s3-media3.fl.yelpcdn.com/bphoto/EXGTEV1KEjw2cyFWAo0ZEQ/o.jpg,False,"{'address1': '2194 Frederick Douglass Blvd', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10026', 'country': 'US', 'state': 'NY', 'display_address': ['2194 Frederick Douglass Blvd', 'New York, NY 10026']}",Double Dutch Espresso,+16464298834,$$,4.0,223,[],https://www.yelp.com/biz/double-dutch-espresso-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
0,sugar-hill-cafe-new-york,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'bakeries', 'title': 'Bakeries'}]","{'latitude': 40.8242199, 'longitude': -73.9456}",(212) 234-2024,14471.530006427887,7lO-Ncx_2omtf4Jbg2Agzg,https://s3-media2.fl.yelpcdn.com/bphoto/xf93jzrypXwO1bPv75XGww/o.jpg,False,"{'address1': '410 W 145th St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10031', 'country': 'US', 'state': 'NY', 'display_address': ['410 W 145th St', 'New York, NY 10031']}",Sugar Hill Cafe,+12122342024,$,4.0,360,"['pickup', 'delivery']",https://www.yelp.com/biz/sugar-hill-cafe-new-york?adjust_creative=lX2bih-ddnUYOCHmROLS0A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=lX2bih-ddnUYOCHmROLS0A,1,0
